-0.87,	 59915,	 59132
-0.86,	 59848,	 59085
-0.85,	 60630,	 59474
-0.84,	 60026,	 59622
-0.83,	 60543,	 59900
-0.82,	 60509,	 59955
-0.81,	 60491,	 59769
-0.80,	 60515,	 60076
-0.79,	 60703,	 60437
-0.78,	 60813,	 60411
-0.77,	 60946,	 60537
-0.76,	 61249,	 60844
-0.75,	 61266,	 60905
-0.74,	 60948,	 61070
-0.73,	 61471,	 61282
-0.72,	 61426,	 61615
-0.71,	 61916,	 61467
-0.70,	 61556,	 61778
-0.69,	 61981,	 62011
-0.68,	 61210,	 61929
-0.67,	 61802,	 62736
-0.66,	 61982,	 61841
-0.65,	 62275,	 62702
-0.64,	 62400,	 62370
-0.63,	 62150,	 62825
-0.62,	 63182,	 63068
-0.61,	 62720,	 63152
-0.60,	 62420,	 63129
-0.59,	 62476,	 63481
-0.58,	 63039,	 63476
-0.57,	 63029,	 63768
-0.56,	 63055,	 64119
-0.55,	 62968,	 63965
-0.54,	 63234,	 63923
-0.53,	 63548,	 64915
-0.52,	 62867,	 64424
-0.51,	 63304,	 64195
-0.50,	 62945,	 64895
-0.49,	 63870,	 64850
-0.48,	 63575,	 64551
-0.47,	 63750,	 65276
-0.46,	 64171,	 65228
-0.45,	 64107,	 65621
-0.44,	 63548,	 66008
-0.43,	 64126,	 65548
-0.42,	 63891,	 65801
-0.41,	 63986,	 65789
-0.40,	 64451,	 66215
-0.39,	 64220,	 66400
-0.38,	 64366,	 66042
-0.37,	 64543,	 67065
-0.36,	 64345,	 66758
-0.35,	 64652,	 66880
-0.34,	 64686,	 67014
-0.33,	 65245,	 66772
-0.32,	 65040,	 67434
-0.31,	 65285,	 67398
-0.30,	 64732,	 67657
-0.29,	 64711,	 67745
-0.28,	 64772,	 67427
-0.27,	 64836,	 67412
-0.26,	 64586,	 67482
-0.25,	 65215,	 67906
-0.24,	 65120,	 68741
-0.23,	 65036,	 68453
-0.22,	 64923,	 68485
-0.21,	 64862,	 68822
-0.20,	 64994,	 68950
-0.19,	 64820,	 68435
-0.18,	 65332,	 69300
-0.17,	 65166,	 69530
-0.16,	 65379,	 68892
-0.15,	 65454,	 69203
-0.14,	 65040,	 69162
-0.13,	 65018,	 69621
-0.12,	 65342,	 69767
-0.11,	 65389,	 69878
-0.10,	 65382,	 69248
-0.09,	 65062,	 69344
-0.08,	 65487,	 69401
-0.07,	 65362,	 70046
-0.06,	 65163,	 69915
-0.05,	 65362,	 70035
-0.04,	 65092,	 70246
-0.03,	 65271,	 70227
-0.02,	 65709,	 70264
-0.01,	 65765,	 70196
0.00,	 65402,	 68012
0.01,	 65428,	 70320
0.02,	 65329,	 70061
0.03,	 65364,	 69974
0.04,	 65535,	 70230
0.05,	 65003,	 70033
0.06,	 65521,	 70109
0.07,	 65236,	 69521
0.08,	 65525,	 69733
0.09,	 65213,	 69694
0.10,	 65604,	 69921
0.11,	 64852,	 69325
0.12,	 65136,	 69591
0.13,	 65140,	 69145
0.14,	 65761,	 69254
0.15,	 65458,	 69519
0.16,	 64715,	 68970
0.17,	 65181,	 69151
0.18,	 64960,	 69054
0.19,	 64760,	 68657
0.20,	 65103,	 68551
0.21,	 65420,	 68355
0.22,	 64816,	 68442
0.23,	 64773,	 68235
0.24,	 64987,	 67910
0.25,	 64728,	 67695
0.26,	 64535,	 67822
0.27,	 65066,	 67722
0.28,	 64774,	 67885
0.29,	 64479,	 67537
0.30,	 64939,	 67140
0.31,	 64653,	 67276
0.32,	 65284,	 67320
0.33,	 65316,	 67215
0.34,	 64491,	 67436
0.35,	 64699,	 67094
0.36,	 64551,	 67293
0.37,	 64751,	 66644
0.38,	 64470,	 66305
0.39,	 64227,	 66356
0.40,	 64192,	 65900
0.41,	 64141,	 65767
0.42,	 64651,	 65476
0.43,	 64264,	 65790
0.44,	 63771,	 65386
0.45,	 63995,	 65796
0.46,	 63766,	 64994
0.47,	 63895,	 65156
0.48,	 63793,	 65086
0.49,	 63280,	 64728
0.50,	 63543,	 64527
0.51,	 63384,	 64976
0.52,	 63646,	 64517
0.53,	 63308,	 64390
0.54,	 63170,	 64319
0.55,	 63257,	 64084
0.56,	 62781,	 64157
0.57,	 62728,	 63730
0.58,	 62892,	 63358
0.59,	 62684,	 63341
0.60,	 62716,	 63177
0.61,	 63134,	 62690
0.62,	 62351,	 63179
0.63,	 62045,	 62663
0.64,	 62319,	 62520
0.65,	 62280,	 62177
0.66,	 62164,	 62204
0.67,	 62819,	 62052
0.68,	 62123,	 62252
0.69,	 61228,	 61726
0.70,	 62182,	 61823
0.71,	 61371,	 61583
0.72,	 61614,	 61482
0.73,	 61362,	 61278
0.74,	 61506,	 60780
0.75,	 61452,	 60893
0.76,	 60791,	 60806
0.77,	 61086,	 60482
0.78,	 61071,	 60241
0.79,	 61007,	 60355
0.80,	 60339,	 60296
0.81,	 60598,	 60077
0.82,	 60812,	 59901
0.83,	 60206,	 59770
0.84,	 59831,	 59410
0.85,	 60334,	 59338
0.86,	 60247,	 59228
0.87,	 60518,	 59171
0.88,	 60128,	 58650
0.89,	 59252,	 58743
0.90,	 59568,	 58723
0.91,	 59256,	 58816
0.92,	 59231,	 57956
0.93,	 59139,	 58128
0.94,	 59505,	 58173
0.95,	 59013,	 57643
0.96,	 59239,	 57625
0.97,	 58965,	 57386
0.98,	 58505,	 57309
0.99,	 58236,	 56533
1.00,	 58184,	 56609
1.01,	 58419,	 56996
1.02,	 58032,	 56811
1.03,	 57906,	 56439
1.04,	 57780,	 56022
1.05,	 57683,	 56350
1.06,	 57572,	 55462
1.07,	 56950,	 55686
1.08,	 56989,	 55599
1.09,	 57301,	 55218
1.10,	 57159,	 55026
1.11,	 56927,	 55042
1.12,	 56527,	 54884
1.13,	 56835,	 55081
1.14,	 56062,	 54481
1.15,	 56341,	 54358
1.16,	 56234,	 54158
1.17,	 55749,	 54323
1.18,	 55983,	 53924
1.19,	 55603,	 53905
1.20,	 55373,	 53674
1.21,	 55270,	 53293
1.22,	 55193,	 53051
1.23,	 54595,	 53058
1.24,	 55094,	 52488
1.25,	 54721,	 52835
1.26,	 54479,	 52696
1.27,	 53919,	 52516
1.28,	 54266,	 51993
1.29,	 53333,	 51639
1.30,	 53713,	 51738
1.31,	 53634,	 51415
1.32,	 54072,	 51311
1.33,	 53401,	 51536
1.34,	 52915,	 51120
1.35,	 53301,	 51164
1.36,	 52813,	 51250
1.37,	 52662,	 50720
1.38,	 52796,	 50166
1.39,	 52458,	 50034
1.40,	 52437,	 49879
1.41,	 52155,	 50191
1.42,	 52421,	 49867
1.43,	 51854,	 49633
1.44,	 51538,	 49572
1.45,	 51784,	 49598
1.46,	 51506,	 48699
1.47,	 50938,	 48973
1.48,	 50664,	 49063
1.49,	 51193,	 48578
1.50,	 50161,	 48052
1.51,	 50315,	 48317
1.52,	 50018,	 47885
1.53,	 50141,	 47925
1.54,	 49631,	 47364
1.55,	 49355,	 47784
1.56,	 49348,	 47591
1.57,	 49508,	 47467
1.58,	 49205,	 46883
1.59,	 49159,	 46660
1.60,	 48800,	 46960
1.61,	 48496,	 46580
1.62,	 48124,	 46445
1.63,	 48283,	 46484
1.64,	 48039,	 45948
1.65,	 48050,	 45984
1.66,	 47809,	 45873
1.67,	 47488,	 45439
1.68,	 47420,	 45445
1.69,	 46890,	 45002
1.70,	 46915,	 45163
1.71,	 46766,	 44854
1.72,	 46548,	 44365
1.73,	 46444,	 44446
1.74,	 46157,	 44531
1.75,	 45913,	 44040
1.76,	 45864,	 43934
1.77,	 45352,	 43420
1.78,	 45279,	 43602
1.79,	 45208,	 43584
1.80,	 45215,	 43189
1.81,	 44662,	 42951
1.82,	 44862,	 42617
1.83,	 44762,	 42901
1.84,	 44234,	 42515
1.85,	 43853,	 42275
1.86,	 44130,	 42058
1.87,	 43691,	 42285
1.88,	 43779,	 41633
1.89,	 43580,	 41722
